"Country Name","Country Code","Year","average_value_Automated teller machines (ATMs) (per 100,000 adults)","average_value_Bank liquid reserves to bank assets ratio (%)","average_value_Borrowers from commercial banks (per 1,000 adults)","average_value_Broad money (% of GDP)","average_value_Broad money (current LCU)","average_value_Broad money growth (annual %)","average_value_Broad money to total reserves ratio","average_value_Claims on central government (annual growth as % of broad money)","average_value_Claims on central government, etc. (% GDP)","average_value_Claims on private sector (annual growth as % of broad money)","average_value_Commercial bank branches (per 100,000 adults)","average_value_Consumer price index (2010 = 100)","average_value_DEC alternative conversion factor (LCU per US$)","average_value_Deposit interest rate (%)","average_value_Depositors with commercial banks (per 1,000 adults)","average_value_Depth of credit information index (0=low to 8=high)","average_value_Domestic credit provided by financial sector (% of GDP)","average_value_Domestic credit to private sector (% of GDP)","average_value_Domestic credit to private sector by banks (% of GDP)","average_value_Foreign direct investment, net (BoP, current US$)","average_value_Foreign direct investment, net inflows (% of GDP)","average_value_Foreign direct investment, net inflows (BoP, current US$)","average_value_Foreign direct investment, net outflows (% of GDP)","average_value_Foreign direct investment, net outflows (BoP, current US$)","average_value_GDP deflator: linked series (base year varies by country)","average_value_Inflation, GDP deflator: linked series (annual %)","average_value_Inflation, consumer prices (annual %)","average_value_Interest rate spread (lending rate minus deposit rate, %)","average_value_International migrant stock (% of population)","average_value_International migrant stock, total","average_value_Lending interest rate (%)","average_value_Monetary Sector credit to private sector (% GDP)","average_value_Net domestic credit (current LCU)","average_value_Net foreign assets (current LCU)","average_value_Net migration","average_value_Official exchange rate (LCU per US$, period average)","average_value_Personal remittances, paid (current US$)","average_value_Personal remittances, received (% of GDP)","average_value_Personal remittances, received (current US$)","average_value_Personal transfers, receipts (BoP, current US$)","average_value_Portfolio equity, net inflows (BoP, current US$)","average_value_Portfolio investment, net (BoP, current US$)","average_value_Private credit bureau coverage (% of adults)","average_value_Public credit registry coverage (% of adults)","average_value_Real interest rate (%)","average_value_Strength of legal rights index (0=weak to 12=strong)","average_value_Total reserves (% of total external debt)","average_value_Total reserves (includes gold, current US$)","average_value_Total reserves in months of imports","average_value_Total reserves minus gold (current US$)"
"Middle East & North Africa (IDA & IBRD countries)","TMN","1984","","","","","","","","","","","","","","","","","","29.9124377289486","28.7814102477681","","0.294273926278003","996095099.993093","0.0108432321820587","56195275.0697793","","","9.22951819475498","","","","","28.9084219498589","","","","","1681610925.32","","7040190612.1","6717356543.58785","102982192.717755","","","","","","13.9449899575645","","",""
"South Asia (IDA & IBRD)","TSA","1973","","","","25.2823310839613","","","","","13.6050854194773","","","","","","","","","13.6956769837606","13.6403443081121","","0.0350584753030665","36810000","","","","","14.1852942525168","","","","","13.6956769837606","","","","","","","","","","","","","","","15.4745915463335","","",""
"Uzbekistan","UZB","1992","","","","","","","","","","","","","0.0343","","","","","","","","0.0695448048093375","9000000","","","0.0012862842977171","712.149260300321","","","","","","","","","-322777","","","","","","","","","","","","","","",""
"Venezuela, RB","VEN","1979","","","","37.744311316713","78408900","7.49456418917993","1.38268782601175","-1.98074639920375","-5.72757862104488","3.55377271318935","","","0.0043","","","","50.2249960286324","28.4779312303538","28.4186254735555","-88000000","0.182153395880368","88000000","0","0","","","","","","","","28.4779312303538","52191700","31927380.8506962","","0.0043","389000000","","","0","0","74000000","","","","","54.7168647610677","13187812580.6409","10.1783992132551","7320292580.64087"
"British Virgin Islands","VGB","1985","","","","","","","","","","","","","","","","","","","","","","16430000","","","","","","","","5444","","","","","","","","","","","","","","","","","","","",""
"Virgin Islands (U.S.)","VIR","2017","","","","","","","","","","","","","1","","","","","","","","","","","","125.016056518947","1.12969405470179","","","","","","","","","-2254","","","","","","","","","","","","","","",""
"Virgin Islands (U.S.)","VIR","1991","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aruba","ABW","2020","125.838926174497","","","","4792000000","4.87153674443034","2.20777004239942","-1.87591368669847","","1.29005996410907","11.34","","1.79","1.3","","","","","","-123885639.12212","","","","13564383.9866151","","","","5.5","","","6.8","","3909423000","2353836000","","1.79","94892760.4451446","","34989495.8852772","29583419.4151837","-40964.469273743","-194170931.71526","","","","","","1212578720","8.03124099122943","1023468720"
"Africa Eastern and Southern","AFE","1976","","","","40.1815254454063","","","","","14.1871063052244","","","","","","","","","39.888144527085","30.4422966362993","","0.577182503642849","411261083.013661","","38190419.2708439","","","11.2164767974112","","","","","30.6659246128039","","","","","683551300.3934","","248793852.6014","","1673211.11339583","","","","","","11.7118819841421","","2.22289466193873",""
"Angola","AGO","2007","4.40359647499321","47.7645721696662","","20.4468711883162","1023638868705.59","49.4214363911471","1.19185359394717","4.25697283504007","-8.57454311316102","31.9400531209773","3.87","68.2927016592819","76.7061","6.75643368542821","","","","","9.77476080103609","1805123607.46","-1.36876162792796","-893342152","1.39701397330902","911781455.46","450.094163436159","4.30841552965401","12.2514974459487","10.9424019151673","","","17.6988356005955","9.83792102007157","86875010209.45","1022738046408.35","357301","76.70614275","602671451.28","0","0","0","0","2015419577.22","0","2.3","12.8373343636254","","93.879144959815","11196800894.0338","3.89157343751113","11196800894.0338"
"Belgium","BEL","1964","","","","","","","","","","","","16.9953626282925","1.23946762084961","","","","","","","","","","","","","","4.16876058564369","","","","","","","","","50.000000049","","","","","","","","","","","","2227003946.66195","","770930000"
"Belgium","BEL","1971","","","","","","","","","","","","21.8672217038685","1.2161","","","","","","","","1.43519835301943","428000000","0.690773039070099","206000000","","","4.34362854612099","","","","","","","","","49.0569774216899","","","","","","","","","","","","3721848718.73862","","1796972261.10523"
"Bulgaria","BGR","1979","","","","","","","","","","","","","0.0013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Belize","BLZ","1999","","","","54.6325678489122","800621000","15.7671068670391","5.61401906741981","1.33838650392797","6.85318449258025","4.39819601231385","","","2","8.12166666666667","","","","43.7498765559281","43.7498765559281","-53579000","8.00722115594632","58671500","0.695001384601666","5092500","99.5263118755464","-2.25525123090434","","8.15083333333333","","","16.2725","43.7498765559281","747939000","145603772.5499","","2","5972124.5","3.33230875013969","24416904.32","22570711.82","0","-38516616.08","","","18.9552395031193","","17.116910177324","71305511.291037","1.66122595003475","71305511.291037"
"Barbados","BRB","1968","","","","","142300000","32.3720930232558","4.58440721649485","1.03255813953488","","10.4186046511628","","6.83787908000287","2","","","","","","","-7593999.996203","","","","","","","7.48874318687619","","","","","","78200000","51500000","","2.000000001","","","","0","","409499.99979525","","","","","","15520000","1.76513303156357","15520000"
"Botswana","BWA","2018","44.5076484474843","17.7922425515915","193.62","41.2340092256","78495248910.466","8.31894664818532","1.15603311939177","3.29873463335962","-13.9426538492917","5.20423214304806","9.29","145.713267399351","10.2","1.52010833333333","750.35","7","","31.7030543322202","31.6466469958259","-203876266.432026","1.53218128510761","285955061.932015","0.439787963603726","82078795.499989","197.202248843086","1.16715578196724","3.2380155894771","4.97989166666667","","","6.5","31.7030543322202","37535924636.6493","80128056472.755","","10.199975","63438910.5693902","0.237417708526138","44309897.4026306","6359930.72137734","-47026494.650232","-627989607.318342","53.6","0","5.2713197053063","5","373.55639369305","6656913637.84624","8.74323237614244","6656913637.84624"
"Cote d'Ivoire","CIV","2020","7.30440021735614","16.2821548578034","","36.9358728726334","13042567704353.7","21.1000719583051","","10.3716888158615","11.0757206300549","6.73189589840168","4.9","114.313454421135","575.586","","298.13","","","21.1369622219384","21.1095750707242","","","","","","97.9953696630481","1.11526294267334","2.42500656821829","","","","","21.1369622219384","12042667964621","3219894340139.43","","575.586004510945","","0.527732589628216","323756447.111305","","","","","","","","","","",""
"Congo, Dem. Rep.","COD","2005","","9.29865343979858","0.05","4.53035061027253","256873824330.349","23.3407844403748","4.13134175763813","20.1836846216629","0.499371286084909","11.0665860906017","0.45","58.5667769448823","473.908","","0.78","","","1.20106600462354","1.20107401044005","-166600000","1.50445259445879","180000000","0.111998137587488","13400000","100","29.8695466222574","21.3168167229341","","1.11049055567156","622869","","1.20106600462354","98009345434.6343","-327120920333.632","","473.908008333333","32300000","0.0743868227260181","8900000","","","13400000","0","0","","","1.22800801650239","131200257.922625","0.404533285817082","131200257.922625"
"Caribbean small states","CSS","2015","35.676830784999","16.1914829452566","","64.7227984978539","","","","","8.27204694307512","","9.03","","","","","1","","42.9080811512857","42.8824574263813","","4.00641010822148","2927223449.45968","0.84873709949482","620117030.697717","","","-0.679637508036842","6.73583333333333","4.84608910418427","349562","","42.9342253212111","","","","","1190139760.70191","5.45342105018142","3345821056.70811","3124475047.04643","222762512.385401","","7.26153846153846","0","","5.30769230769231","24.8926396810006","","7.86635270342696",""
"Czech Republic","CZE","2008","38.2707895445911","11.8343507708683","","66.8676877260157","2703367000000","13.5862283105176","4.27732887454717","0.343947701126002","3.81732239058488","10.70010962125","22.81","97.5542017559577","17.0717","1.61203333333333","","","","43.2270471893659","43.2142344775728","-2257634943.81369","3.72245749433628","8815393022.10815","2.76913072887064","6557758078.29446","92.8411974747606","2.00958123723267","6.35866380152374","4.639675","","","6.25170833333333","43.2270471893659","2345152000000","974907193652.94","","17.0716666666667","2586100789.09275","0.479039129758116","1134443632.52277","","-1124482881.08342","40319383.2957435","65.2","4.6","4.15855750474576","","","37021634956.8126","2.6952014677859","36654513481.8126"
"East Asia & Pacific (excluding high income)","EAP","1979","","","","32.5821862125387","","","","","2.15658233694861","","","","","","","","","46.6875597142287","","","0.298784079182403","924555968.988299","","7146195.18431595","","","","","","","","45.9076769906313","","","","","93737645.3927","","783067815.787","","4359511.69603196","","","","","","28.1419450649847","","",""
"Early-demographic dividend","EAR","2011","16.7207510713666","22.3394425345204","89.22","52.9185102382502","","","","","8.75871736614628","","8.84","","","","426.165","","","40.9240143172269","36.7555611396949","","2.01908198039841","193444487705.008","0.576104337519934","54282417449.3117","","","5.81149209022689","6.25","","","","36.8038210382148","","","","","51845551139.355","2.21899970551371","211075894262.735","191603713775.003","-11085873379.8751","","19.4888888888889","6.29444444444444","","","61.706619859675","","20.2672978443992",""
"East Asia & Pacific","EAS","1994","","","","161.564426977981","","","","","28.5746254516149","","","","","","","","273.666847647792","167.221606926297","146.266191566611","","0.991242311346349","72330550087.2586","0.811536343272734","58839475301.0787","","","5.64990893945513","","","","","146.56744952962","","","","","4040195591.92395","0.186892277836518","12725846067.276","","62394874581.5508","","","","","","33.4516013035506","","",""
"Ecuador","ECU","1982","","","","15.2074526038064","3029370181.03604","-6.15996822452199","6.14177989616789","7.16362209561442","-0.408788751694683","-6.46299303639416","","0.0807731218170237","0.99952064","","","","","","13.8556146242777","-40000000","0.200703933173697","40000000","0.0057552354597391","1147010","","","16.2579695928846","","","","","16.3289701921422","3172481885.38194","248991101.06212","-14001","30.0258333323333","125000000","","","0","0","0","","","","","6.32046742586305","493476335.460639","1.50450102274585","304200000"
"Ecuador","ECU","2003","","3.48875821604433","","24.7375817450315","8023104760","17.8917816670234","6.88477337943267","-6.77633874181375","-2.26881420086383","4.03134876607232","","76.2079283911764","1","","","","15.0124345500171","17.2380908737676","16.6414258034244","-871513414.023619","2.68713110026757","871513414.023619","0","0","77.292379814506","10.5930870401158","7.92941000523413","","","","","16.6882537548803","5015071063","2738417860.35123","","1","6504694.17284","5.0363339783839","1633427047.615","1627427047.615","9171385.91","303542494.24","","","","","5.83629415340244","1165340428.48352","1.46494734190132","812578785.546265"
"Estonia","EST","1994","","","","","","","","","","","","32.6167651348571","0.5053","","","","","","","-212061383.851355","","218447607.214571","","6386223.36321604","","","47.6546906187628","","","","","","","","","12.99125","759945.357863189","","2905014.753","104219.306488274","8370296.30482621","14117507.7374924","","","","","","446418559.448645","2.85875835591262","443352559.448645"
"Fragile and conflict affected situations","FCS","1981","","","","19.7473017429914","","","","","4.68206527313988","","","","","","","","","11.1355017772543","11.0093611819148","","0.317064616446871","358918746.606109","0.0057470097386596","37672944.2179357","","","","","","","","11.1979518937102","","","","","2968571151.1038","","1322709201.84581","","0","","","","","","35.7377147664818","","6.08587254945751",""
"Finland","FIN","2009","37.1467936564153","","","","","","","","-0.463831590067511","","14.97","98.8297224373794","0.7198","","","","","86.3029376000704","86.1818902100172","4920533661.43846","-3.49542361837802","-8825823233.80591","-1.54666475702808","-3905274792.93668","89.0554333285967","1.77390522146771","-0.0000009173604033","","","","","86.3029376000704","246069000000","31298203001.275","","","686711988.404859","0.342883396035159","865768666.007253","","-598402220.708463","9835041974.62753","14.7","0","","","","11428834791.927","1.36158387356271","9710584791.92702"
"Micronesia, Fed. Sts.","FSM","2010","9.06495036939673","","","38.3536834037113","113889000","-0.0640564398659202","2.04234460428929","18.4949180702866","-36.8028263463527","1.783927975992","15.11","100","1","0.910833333333333","","","","20.5887236015129","20.5887236015129","0","0","0","","","122.411498788434","3.60298457333592","3.31370963136216","14.2191666666667","2.70703249404067","2805","15.13","20.5887236015129","-43719821.46874","203984308.44675","","1","16560900","6.08420911545304","18066700","17461400","","-521700","0","0","11.1261422382138","","","55763850.8999963","2.64789703069949","55763850.8999963"
"Micronesia, Fed. Sts.","FSM","1965","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5563","","","","","","1","","","","","","","","","","","","","",""
"Greenland","GRL","2003","","","","","","","","","","","","","6.5877","","","","","","","","","","","","96.3599680945902","6.53297806665232","","","","","","","","","","6.58767333333333","","","","","","","","","","","","","",""
"Guyana","GUY","2006","12.0615973298119","25.2725114124895","","39.4482811157524","187936264713","16.9889613002792","3.35720770435128","-1.56195684415963","12.6023819367024","6.5041416322033","6.24","77.2001512823506","200.1883","2.53576388888889","","","36.7340490418624","22.6581605784478","16.6294771872655","-102400000","4.30284935739325","102400000","","","71.8084389622562","5.62729611530406","6.67715790410027","12.0052083333333","","","14.5409722222222","16.6569428906734","146405712864","51157485603.3111","","200.188333333333","48429000","9.16355641077041","218076000","218076000","","4100000","0","0","-58.3271743024823","","24.0409719723166","279636390.847379","2.97756353755149","279636390.847379"
