"Country Name","Country Code","Year","average_value_Access to electricity (% of population)","average_value_Agricultural land (% of land area)","average_value_Agricultural land (sq. km)","average_value_Agriculture, forestry, and fishing, value added (% of GDP)","average_value_Annual freshwater withdrawals, total (% of internal resources)","average_value_Annual freshwater withdrawals, total (billion cubic meters)","average_value_Arable land (% of land area)","average_value_CO2 emissions (kg per 2010 US$ of GDP)","average_value_CO2 emissions (kg per 2017 PPP $ of GDP)","average_value_CO2 emissions (kt)","average_value_CO2 emissions (metric tons per capita)","average_value_CO2 emissions from gaseous fuel consumption (% of total)","average_value_CO2 emissions from gaseous fuel consumption (kt)","average_value_CO2 emissions from liquid fuel consumption (% of total)","average_value_CO2 emissions from liquid fuel consumption (kt)","average_value_CO2 emissions from solid fuel consumption (% of total)","average_value_CO2 emissions from solid fuel consumption (kt)","average_value_CPIA public sector management and institutions cluster average (1=low to 6=high)","average_value_Foreign direct investment, net inflows (% of GDP)","average_value_Forest area (% of land area)","average_value_Forest area (sq. km)","average_value_Land area where elevation is below 5 meters (% of total land area)","average_value_Marine protected areas (% of territorial waters)","average_value_Methane emissions (% change from 1990)","average_value_Methane emissions (kt of CO2 equivalent)","average_value_Mortality rate, under-5 (per 1,000 live births)","average_value_Nitrous oxide emissions (% change from 1990)","average_value_Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","average_value_Other greenhouse gas emissions (% change from 1990)","average_value_Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","average_value_Population growth (annual %)","average_value_Population in urban agglomerations of more than 1 million (% of total population)","average_value_Population living in areas where elevation is below 5 meters (% of total population)","average_value_Population, total","average_value_Primary completion rate, total (% of relevant age group)","average_value_Renewable electricity output (% of total electricity output)","average_value_Renewable energy consumption (% of total final energy consumption)","average_value_Rural land area where elevation is below 5 meters (% of total land area)","average_value_Rural land area where elevation is below 5 meters (sq. km)","average_value_Rural population living in areas where elevation is below 5 meters (% of total population)","average_value_School enrollment, primary and secondary (gross), gender parity index (GPI)","average_value_Terrestrial and marine protected areas (% of total territorial area)","average_value_Terrestrial protected areas (% of total land area)","average_value_Total greenhouse gas emissions (kt of CO2 equivalent)","average_value_Urban land area where elevation is below 5 meters (% of total land area)","average_value_Urban land area where elevation is below 5 meters (sq. km)","average_value_Urban population","average_value_Urban population (% of total population)","average_value_Urban population growth (annual %)","average_value_Urban population living in areas where elevation is below 5 meters (% of total population)"
"Israel","ISR","2016","100","24.5841035120148","5320","1.21396488372307","","","13.6321626617375","0.226439760573832","0.19972214235209","65260","7.63632108588813","27.6401670242109","18037.973","34.9168525896414","22786.738","31.9499877413423","20850.562","","3.7625169344043","6.46950092421442","1400","","0.032310178","","11730","3.8","","2260","","","1.9603489624817","57.5154458226071","","8546000","103.578750610352","","3.97790002822876","","","","1.0129599571228","8.58173027677053","19.94","89420","","","7884198","92.256","2.04385516915739",""
"Japan","JPN","1988","","15.9544706527702","58170","","","","13.1815688425672","0.231285450225781","","989081.575","8.06899749547227","8.72295856891278","86277.176","59.1850959310409","585388.879","28.1816665121883","278739.671","","-0.0157503389785364","","","","","","68480.7","6.6","","37041.59","","15164.0053125001","0.416110342195181","57.2712134314477","","122578000","","","","","","","","","","1186749.6","","","94492929","77.088","0.579693777670053",""
"Kazakhstan","KAZ","1977","","","","","","","","","","","","","","","","","","","","","","","","","71435.1","75.1","","22677.089","","-96200.99046875","1.03238468793502","7.88768289208586","","14359629","","","","","","","","","","221842.679","","","7623814","53.092","1.53087162185221",""
"Cambodia","KHM","1975","","14.1627011103558","25000","","","","10.4803988216633","","","73.34","0.0097468827318702","0","0","65","47.671","0","0","","","","","","","","9372.55","307.8","","1922.9703","","-473.217700681352","-0.117879205608324","1.32899955438645","","7524457","","","","","","","","","","11354.8719","","","336870","4.477","-187.141619687869",""
"St. Kitts and Nevis","KNA","1983","","53.8461538461538","140","6.30968622100955","","","30.7692307692308","0.216860268221275","","51.338","1.20860701085293","0","0","100","51.338","0","0","","15.5397339699864","","","","","","26.6137","42.2","","10.920494","","32.9624221577883","-0.600870250508147","","","42477","","","","","","","","","","137.265094","","","15078","35.498","-0.963640220433819",""
"St. Kitts and Nevis","KNA","2009","97.5713272094727","21.1538461538462","55","1.1618290140301","","","15.3846153846154","0.915235320625412","0.59870409268505","700","14.4035885512048","0","0","31.9552857142857","223.687","0","0","","17.4832617383854","42.3076923076923","110","","","17.3111846818067","80","17.6","82.1067861777674","20","","561.077302157879","0.870046923836448","","","48599","105.769233703613","0","0.0126000000163913","","","","1.00581002235413","","","810","","","15291","31.463","0.425992714199341",""
"Kuwait","KWT","1978","","7.57575757575758","1350","","","","0.0561167227833895","","","21000.909","17.1567223255666","37.7510040160643","7928.054","25.1615156277283","5284.147","0","0","","0.0049029383486153","","","","","","12348.1","41.8","","802.2676","","5424.3372558594","5.93115710722232","65.6876320908319","","1224063","74.7516708374023","","","","","","0.863240003585815","","","47514.7676","","","1138379","93","7.07318783428084",""
"Kuwait","KWT","2019","100","","","0.384579820231552","","","","","","","","","","","","","","","0.37858284492362","0.350729517396184","62.5","","","","","7.9","","","","","1.67213222595982","72.5561476531093","","4207077","84.5925598144531","","","","","","","","","","","","4207077","100","1.67213222595982",""
"Latin America & Caribbean (excluding high income)","LAC","1983","","33.8068242862499","6167406","10.0323234792746","","","6.53254275045661","0.340566565204868","","709285.808","2.03939538609549","12.9590950450823","96524.3870196481","72.6750558358839","515473.857","7.03118537513442","51815.1672125747","","0.856178432533073","","","","","","620803.3161","","","285996.236395","","1185059.96211092","2.20991250552984","32.1050312177073","","347792200","90.3178482055664","","","","","","1.00058","","","2774582.290195","","","226273437","65.0599513370858","3.23006421850816",""
"Lebanon","LBN","1988","","59.0420332355816","6040","","","","18.1818181818182","0.66193257469142","","7660.363","2.853359541279","0","0","94.1120153183341","7209.322","0","0","","-0.0081483849437339","","","","","","667.486","35.4","","348.564","","","0.624927421060165","55.8725390940156","","2684682","","","","","","","","","","","","","2212178","82.4","1.78946204668138",""
"Liberia","LBR","2014","9.4","19.0303156146179","18330","35.7675254452926","","","5.19102990033223","0.477369958327282","0.172602469461641","1220","0.279848092949938","0","0","88.3686885245902","1078.098","0","0","2.9","15.9628126151534","80.9696843853821","77990","","","","5480","94.3","","1220","","595.946395874023","2.58315947137196","28.0738331022675","","4359508","60.0097312927246","0","84.0707015991211","","","","0.876460015773773","","","8110","","","2153466","49.397","3.42070241564903",""
"St. Lucia","LCA","1985","","35.7377049180328","218","","","","5.40983606557377","0.212778689745304","","128.345","1.01662626934715","0","0","100","128.345","0","0","","5.9765625","","","","","","35.5363","25.7","","28.491139","","57.95985843277","1.55665666955302","","","126246","","","","","","","1.0796400308609","","","260.468439","","","35252","27.923","2.56582721537251",""
"St. Lucia","LCA","2008","93.2596740722656","16.5573770491803","101","3.58977133209373","","","4.0983606557377","0.212499064345794","0.128620307407389","320","1.88223114974913","0","0","123.76125","396.036","0","0","3.9","11.2128551055495","34.127868852459","208.18","","","14.4042215959191","240","19","6.53971440781147","30","-220","-107.534393548965","1.40204574132876","","","170011","","0","15.5290002822876","","","","","","","610","","","34225","20.131","-3.22288605930927",""
"Latin America & Caribbean","LCN","1994","90.2708931930876","33.5513684331362","6733991.82","7.80420848574548","","","6.14733861692462","0.306709708083297","0.183344998518367","1024289.64259076","2.16054024816325","18.4787482632686","197742.355708962","73.9193600889206","757160.851397737","9.10490581953873","96843.2810173927","","1.66737713614976","52.2229653601722","10481538.94","","","1.89574150813452","819600","45.2","0.104165277328061","275980","-20.9230273876625","-37478.9308224177","1.7179945734994","34.4475572630273","","474089591","94.2188415527344","64.8537609573111","30.5817420535557","","","","1.01059","","","2117330","","","344570679","72.6848656413281","2.41012269268468",""
"Low income","LIC","2009","25.8028678830275","37.6471405816548","4695133.39","28.0594530225934","","","8.01233797946599","0.558644208724359","","200406.31958499","0.400728535066498","7.71910491600536","","60.7948010924456","121836.623368386","26.2619633103164","","2.87826086956522","2.89546887071913","24.082720229668","3003457.424","","","32.5924454614966","510010","97.7","22.7174466582122","243790","28.9785688540585","-11003.0487612685","2.80321283076674","11.5578365056715","","500104939","63.4836502075195","44.5634338155855","69.4415587186169","","","","0.85013","","","956780","","","148646084","29.7229785672243","4.03077925291531",""
"Luxembourg","LUX","1969","","","","","","","","1.14655273085345","","13193.866","39.0929362962963","0.138966092273485","18.335","28.9327404113396","3817.347","70.1500833796554","9255.508","","","","","","","","","23.6","","","","","0.490087859971103","","","337500","","","","","","","","","","","","","249419","73.902","1.13747327857099",""
"Luxembourg","LUX","1989","","","","","","","","0.404124029809783","","9658.878","25.6135719968178","9.60516324981017","927.751","42.255125284738","4081.371","45.1025056947608","4356.396","","","","","","","","961.849","9.2","","385.3238","","-30.4124796875001","0.972627746123582","","","377100","","","","","","","","","","12836.9195","","","305040","80.891","1.04067030055209",""
"Morocco","MAR","1983","","65.590410038091","292730","12.6233838094129","","","17.5285682276496","0.602451691521992","","17795.951","0.827907799214407","0.906655676900886","161.348","74.2839480733567","13219.535","14.0325571811251","2497.227","","0.283812171633858","","","","","","7744.98","113.2","","4107.593","","-861.207958984399","2.40631052780372","19.1073839753529","","21495088","48.1291694641113","","","","","","0.643209993839264","","","29303.148","","","9317476","43.347","4.06486078001667",""
"Morocco","MAR","2011","93.3816833496094","67.4519381581896","301038","13.1199875133676","","","17.4855478377773","0.5890530418069","0.266318022110835","57790","1.76286519434834","2.83638864855511","1639.149","63.3396677625887","36603.994","19.8547205398858","11474.043","","2.48727462132161","12.7192336993054","56765.94","","","28.9547382834395","15460","30.4","4.35502186255956","8570","-10.8262857143075","3425.3798828125","1.34658267280361","21.7287579167259","","32781860","89.361572265625","10.78941054147","11.8753995895386","","","","0.91373997926712","","","82170","","","19203941","58.581","2.31228851612124",""
"Madagascar","MDG","1974","","61.0018227465007","354750","30.514948787547","","","3.65237129002304","0.20764508658087","","1188.108","0.161740364152282","0","0","94.4444444444445","1122.102","3.08641975308642","36.67","","0.714979938139587","","","","","","13276.2","158.9","","6675.23","","12716.6205940552","2.80434298644656","5.89741882848817","","7345773","","","","","","","0.840590000152588","","","33167.312","","","1165701","15.869","5.73299486721216",""
"Middle East & North Africa","MEA","2014","96.0840795856625","33.2174872379779","3728111.2","5.02341027309308","","","4.61742802208861","0.774074270492381","0.368415066595959","2443881.99341017","5.84766595535811","43.2458232374446","1061199.32526524","52.8051552871529","1289071.511","2.28904286459124","","2.7","1.07037950409144","2.03993018477623","228948.280000763","","","","485950","24.5","","114010","","91711.1868190767","1.9405672433481","25.0405753564002","","417924350","92.6472778320313","2.96179844747117","1.5578137236548","","","","0.95746","","","3138920","","","267471774","64.0000455246673","2.4621141404445",""
"Mexico","MEX","1969","","50.2631240515445","977090","10.447684729064","","","9.65559813781219","0.382959986905102","","102287.298","2.0479873592855","19.1725819172582","19611.116","65.4621065462106","66959.42","6.07299060729906","6211.898","","","","","","","","","110.7","","","","","3.07678125898413","29.7495510987045","","49945278","","","","","","","","","","","","","29082636","58.229","4.4915400293906",""
"Mongolia","MNG","2020","","","","12.0643987599135","","","","","","","","","","","","","","","","9.10112987275687","141727.8","","","","","","","","","","1.63381332696237","48.3287638807037","","3278292","","","","","","","","","","","","","2250777","68.657","1.79997565975672",""
"Mauritania","MRT","2009","31.1042385101318","38.4699718637819","396510","19.178182151624","","","0.378383622780634","0.362797171946038","0.122591051015698","1990","0.586431104070009","0","0","98.585175879397","1961.845","0","0","3","-0.0651603378363457","0.361579509071505","3726.8","","","65.2785499990122","5790","99.1","57.3605739238927","2730","435.833333333367","42.1226196289099","2.90532113394912","23.9990593527215","","3393408","69.2195129394531","0","33.4255981445313","","","","1.00959002971649","","","10530","","","1550312","45.686","4.89043735095999",""
"Nicaragua","NIC","1994","69.2538299560547","35.067309290344","42200","19.019221586678","","","11.2182150573375","0.521828973555403","0.17016491116897","2530","0.554945042893084","0","0","94.3564031620553","2387.217","0","0","","1.20884706688643","49.8530829316935","59993.2","","","5.71947014306471","5950","54.2","-1.06809292728975","2010","-2.55351295663786e-13","-0.353713989259631","2.13972439455652","18.4417230933909","","4559010","53.6711196899414","48.4536082474227","64.4944755092589","","","","","","","10500","","","2470208","54.183","2.6503836322273",""
"Norway","NOR","2016","100","2.69391072983381","9836.7","2.09231450531091","","","2.2049333563342","0.080379980529646","0.114888727658208","37950","7.24994980436598","33.4136653491436","12680.486","61.590139657444","23373.458","7.57556785243742","2874.928","","-5.06160492142916","33.271099733249","121488","","0.746612096","","4990","2.6","","3220","","-3686.0119628906","0.880969815359919","18.7771598498353","","5234519","100.855430603027","","59.4174995422363","","","","0.985369980335236","4.96242625971203","16.97","47980","","","4265348","81.485","1.36567886021458",""
"Peru","PER","1974","","14.31171875","183190","14.6100535901853","","","2.265625","0.376285524695609","","21360.275","1.42240058972928","3.39914163090129","726.066","81.4763948497854","17403.582","2.74678111587983","586.72","","0.450065047355429","","","","","","13083.3","146.6","","5655.888","","14705.4089208984","2.70805371213401","23.7245372929189","","15017060","66.8839797973633","","","","","","","","","53198.078","","","9134427","60.827","3.76412992650189",""
"Philippines","PHL","1976","","32.4445785961029","96740","29.2686953172289","","","16.7689573062347","0.521949147214776","","35129.86","0.82762367704841","0","0","93.1210855949896","32713.307","0.490605427974948","172.349","","0.897788752544984","","","","","","43847.6","82.1","","6661.249","","2051.7387890625","2.77310191862044","13.4050715275377","","42446659","","","","","","","","","","84878.704","","","15245567","35.917","3.77203955272806",""
"Paraguay","PRY","2015","99.331532","55.2554744525547","219530","9.7731753108472","","","12.2527057639064","0.192369121867851","0.0805152724890902","6370","0.95234592552924","0","0","89.401114599686","5694.851","0.172700156985871","11.001","","1.32684590099159","44.0446513969293","174989.4","","","","29620","22.2","","10070","","1737.46740722656","1.34288874047377","44.3647733072836","","6688746","","99.9982060849598","60.5124015808105","","","","","","","47310","","","4063413","60.75","1.79824370564685",""
"West Bank and Gaza","PSE","1966","","60.797342192691","3660","","","","16.7774086378738","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.98","",""
"Sudan","SDN","1996","29.35231590271","","","42.3848519608798","","","","0.158195515351993","0.0762860884212791","4260","0.171896295368517","0","0","99.5943427230047","4242.719","0","0","","0.0044354537577705","","","","","18.8075000053032","39050","116","7.11467557975261","22560","-4.9960036108132e-13","-156.459999999999","2.81394772752274","12.7811028995435","","24782384","","52.0601066408144","83.6105148418987","","","","","","","65920","","","8000745","32.284","2.9751489112231",""
