"Country Name","Country Code","Year","average_value_Age dependency ratio (% of working-age population)","average_value_Age dependency ratio, old (% of working-age population)","average_value_Age dependency ratio, young (% of working-age population)","average_value_Population ages 15-19, female (% of female population)","average_value_Population ages 15-19, male (% of male population)","average_value_Population ages 15-64 (% of total population)","average_value_Population ages 15-64, female","average_value_Population ages 15-64, female (% of female population)","average_value_Population ages 15-64, male","average_value_Population ages 15-64, male (% of male population)","average_value_Population ages 15-64, total","average_value_Population ages 20-24, female (% of female population)","average_value_Population ages 20-24, male (% of male population)","average_value_Population ages 25-29, female (% of female population)","average_value_Population ages 25-29, male (% of male population)","average_value_Population ages 30-34, female (% of female population)","average_value_Population ages 30-34, male (% of male population)","average_value_Population ages 35-39, female (% of female population)","average_value_Population ages 35-39, male (% of male population)","average_value_Population ages 40-44, female (% of female population)","average_value_Population ages 40-44, male (% of male population)","average_value_Population ages 45-49, female (% of female population)","average_value_Population ages 45-49, male (% of male population)","average_value_Population ages 50-54, female (% of female population)","average_value_Population ages 50-54, male (% of male population)","average_value_Population ages 55-59, female (% of female population)","average_value_Population ages 55-59, male (% of male population)","average_value_Population ages 60-64, female (% of female population)","average_value_Population ages 60-64, male (% of male population)","average_value_Population ages 65 and above (% of total population)","average_value_Population ages 65 and above, female","average_value_Population ages 65 and above, female (% of female population)","average_value_Population ages 65 and above, male","average_value_Population ages 65 and above, male (% of male population)","average_value_Population ages 65 and above, total","average_value_Population ages 65-69, female (% of female population)","average_value_Population ages 65-69, male (% of male population)","average_value_Population ages 70-74, female (% of female population)","average_value_Population ages 70-74, male (% of male population)","average_value_Population ages 75-79, female (% of female population)","average_value_Population ages 75-79, male (% of male population)","average_value_Population ages 80 and above, female (% of female population)","average_value_Population ages 80 and above, male (% of male population)","average_value_Population growth (annual %)","average_value_Population, female","average_value_Population, female (% of total population)","average_value_Population, male","average_value_Population, male (% of total population)","average_value_Population, total","average_value_Sex ratio at birth (male births per female births)"
"Switzerland","CHE","1987","46.2454300439779","20.8100636676821","25.4353663762958","6.9306877266361","7.61570077821024","68.3781994185787","2239884","66.793884662612","2235541","70.0427957361122","4475426","7.70853518735251","8.29337080283188","7.57462203334548","8.08167569544252","7.24818811035859","7.6897200465282","7.45033191995549","8.00923130517388","7.20007290727346","7.77362954899587","6.24574307860555","6.64526092422033","5.69375227835229","5.90298940201565","5.45524476698452","5.27291219204441","5.28670665374801","4.75830504064918","14.229555292702","558602","16.65763319967","372738","11.6784451795975","931339","4.35381132365074","3.7679272305549","4.06107303198327","3.15523667424813","3.7595510926498","2.50553648378238","4.4831977513862","2.24974479101211","0.628115754543019","3353427","51.2356401329341","3191679","48.7643598670659","6545106","1.052"
"Channel Islands","CHI","1989","44.5271648529153","21.210018948611","23.3171459043043","6.34311701355951","6.76181218333922","69.1910326495812","48488","67.6413146587802","48084","70.820077765995","96577","9.03688410244964","8.9681277247555","8.88622286702751","9.14486862259927","7.69209307516322","8.18163072935077","7.28893476926511","7.74861552963355","7.23173930026227","7.67202780723459","5.70838680877183","6.14027335925533","5.52145527593326","6.11081654294804","5.03180626081134","5.33315659243549","4.90067518553652","4.75874867444326","14.6754744828871","12162","16.9661291222588","8323","12.2584541062802","20484","4.5909826460577","4.13868269117474","4.09993861949668","3.22257570401791","3.72607555381954","2.62607517379521","4.54913230288488","2.27112053729233","0.957427318656149","71684","51.3569279266371","67896","48.643072073363","139580",""
"Comoros","COM","1977","91.9712498521441","6.11532065599321","85.8559291961509","10.5531274421836","10.7525398127909","52.0909749909387","72148","52.20701033315","71575","51.9762975012164","143721","8.67174158441634","8.81581909416369","6.44736461257924","6.66778014189547","5.3626733045819","5.49500025416282","4.91475874844424","4.97723427276754","4.31416249384932","4.26920926314566","3.75047034646444","3.59386233089095","3.22730035601609","3.01509727174363","2.74465252250427","2.47336736694576","2.22075892211063","1.91638769270988","3.18557448350852","4939","3.57390951981244","3851","2.79651724313216","8789","1.63029320674983","1.35287240300057","1.02969695215491","0.808963959711561","0.553561608150743","0.401577261867588","0.360357752756954","0.233103618552434","3.67109530908467","138196","50.0886181012892","137707","49.9113818987108","275903","1.05"
"Cayman Islands","CYM","1968","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.39895030374874","","","","","8638",""
"Cayman Islands","CYM","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.55063524723776","","","","","42305",""
"Europe & Central Asia (excluding high income)","ECA","1973","59.0521301978801","12.3704784586325","45.2432321663297","9.05572917528462","10.430533198039","63.446257621037","108190862","63.3455771296086","96813042","63.559133774279","205003930","7.9076006588045","9.03927072621178","5.84903843967808","6.65429985743076","6.02429090436531","6.63880178407385","7.24623555840862","8.00174276356251","6.41361766849545","6.90026023903955","6.83011401582491","6.22817967278604","4.77540290453779","3.38893306817209","4.25519060901537","2.960033798141","4.98835719519393","3.31707866682244","7.84860531424834","16943208","9.92022107470667","8416927","5.52583246235397","25359967","3.89206890795291","2.4052384270858","2.79716238489949","1.54561991663075","1.66546888674873","0.874412863783916","1.56552089510555","0.700561254853515","1.08340848895831","170794658","52.8588984595112","152319639","47.1411015404888","324422297",""
"Ethiopia","ETH","1980","93.5125820585195","6.19955301530746","87.313029043212","9.44486073711661","9.38907743923577","51.6762273847102","9210103","52.1843258962529","8949805","51.1635882475077","18159906","8.29767397059636","7.88293721753654","7.26510445955689","6.86305032640222","6.36689250347396","6.35001413174814","5.3666247855778","5.37494066037796","4.28040404154868","4.39475643543346","3.79444364963235","3.693216898095","2.89457155929385","2.91266076578525","2.58217735389898","2.47151812476733","1.89157283555747","1.83141624812606","3.20369423094697","601264","3.40675414006604","524566","2.99880040209168","1125833","1.50258581491769","1.38437966199054","0.939131715788415","0.865706774915552","0.625507991166726","0.525938846574949","0.339528618193202","0.222775118610643","1.87827325903079","17649175","50.2228790676422","17492528","49.7771209323578","35141703",""
"Fiji","FJI","1995","65.5291661507853","5.00027750857075","60.5288886422146","10.5265780425952","10.6595249633992","60.4122900344972","231457","60.7003207355676","236996","60.1334121593334","468454","8.88225097099218","8.96510427106671","8.10624398456902","8.12043124249906","7.9037845747959","7.78449039244691","6.96570515930566","6.9020113316604","5.37671349633239","5.35906849996321","4.47875880842672","4.37433553995387","3.67259271303477","3.46952808429984","2.75601805350488","2.60760129606183","2.03167493201088","1.89131653798238","3.02079504787697","12167","3.19083372889846","11259","2.8567658842425","23424","1.34955456307319","1.30494244095028","0.877761197552654","0.781240088603131","0.624686935336248","0.514060545472537","0.338831032936369","0.256522809216552","1.27461517268581","381311","49.174262471822","394117","50.825737528178","775428",""
"Faroe Islands","FRO","1975","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.08353974066221","","","","","41292",""
"United Kingdom","GBR","1967","56.883169243548","19.6700215593148","37.2131476842332","7.13491916595517","7.86811584659294","63.7417009064214","17673869","62.4839604313169","17348198","65.0765228051178","35021985","6.80261102440393","7.34012935845513","5.95181820486266","6.3970945679719","5.69236344469537","6.21596147697828","5.8101793075438","6.26309387069646","6.48186921568297","6.79612529425816","6.12745157045097","6.28277024578978","6.17471174092887","6.19558639898933","6.39001830079206","6.24894325882619","5.91801845600113","5.46870248655964","12.5380054078138","4264304","15.0759625192755","2624365","9.84451343739023","6888832","5.07269194129302","4.01796613071522","4.01527704748165","2.67101345014343","2.95683899169051","1.71868891632195","3.03115453881027","1.43684494020963","0.538543769542258","28285449","51.4808800826457","26658151","48.5191199173543","54943600","1.051"
"Gibraltar","GIB","1990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.130279777066392","","","","","29149",""
"Gibraltar","GIB","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0684595148253082","","","","","33608",""
"Gambia, The","GMB","2011","91.2547020929811","5.10583913279694","86.1488629601842","11.2454621614074","11.4384537042489","52.2863170516198","493548","53.0092582647735","472776","51.5522058005718","966325","9.52720555066269","9.52150407488098","7.77522393830688","7.35921106291476","6.3811139990978","5.84920432414986","4.97594140012459","4.61027476278021","4.24065044143235","3.85178206528969","3.35134148175198","3.14213996131207","2.2461495499753","2.37067132491969","1.74220780615642","1.82677230607514","1.52396193585805","1.58219221400049","2.66964694907927","24733","2.65643460142204","24604","2.68285714908809","49339","1.17521964212833","1.23445885973119","0.783945180761713","0.803526838385226","0.440358301291002","0.428205983761539","0.256911477240994","0.216665467210129","3.01796344575918","931060","50.3781635826684","917082","49.6218364173316","1848142","1.03"
"Guinea-Bissau","GNB","1980","90.1781891081786","7.39640507610261","82.781784032076","9.57137815901626","9.95380516351485","52.5822046702154","218198","53.8456033502044","192823","51.2215466105635","411024","8.98208173649961","8.78020661497308","8.48655945156936","7.82576125849717","6.18637856619344","5.65946515995527","5.13191306643898","4.73955303374428","4.02982017575247","3.6777890232143","3.49209952890835","3.24399852304031","3.10663846861898","2.84447561289843","2.60247909206893","2.42290456343356","2.25625510513808","2.07358765729222","3.8892023175813","16874","4.1640652569288","13530","3.59411234988006","30401","1.86832630438591","1.6424535594463","1.22745410619674","1.06840501635016","0.641365746281732","0.540046593296834","0.426919100064408","0.343207180786773","0.893347258777884","405229","51.8409114750575","376449","48.1590885249425","781678",""
"Guam","GUM","2016","52.4060719997755","14.0005798890728","38.4054921107027","8.31781270952842","8.91639364154836","65.6142030426324","52340","64.9879559959274","54576","66.2249726974882","106917","8.15143162233977","8.48198034219148","7.49708212272468","7.46754034704526","6.4876207504532","6.40092221817741","5.99841068812238","6.01868705254217","6.37214730934466","6.33175585487198","6.29268171546351","6.53682805484771","6.21445777148675","6.52348016017474","5.24472919615585","5.29547385026089","4.41158211030818","4.25191117582818","9.18619707764911","8217","10.2026372643969","6752","8.19318043926708","14969","3.66410886786362","3.37944424220362","2.33181852044997","2.07135056425191","1.91338250266955","1.42458439509768","2.29332737341379","1.31780123771387","0.675497259109631","80538","49.4255836217689","82410","50.5744163782311","162948","1.058"
"Croatia","HRV","2015","51.0274354031023","29.0665740201154","21.9608613829869","5.38287457069929","6.10949663580467","66.2131450168373","1390744","63.7291356556111","1392591","68.8947899803725","2783338","5.4362996702115","6.12497267128655","5.92235885921485","6.60418933823981","6.41806551082177","7.18844652538438","6.54525729373202","7.31819957207534","6.17492214907241","6.76474706508041","6.56819277086503","7.0076471267389","7.18276344285175","7.46706429432963","7.09338789307153","7.24740285102965","7.00501349507092","7.06262390040311","19.2458835297247","494655","22.6669409215784","314369","15.5525804446781","809021","5.73541651782118","5.09702000338999","4.93699797357778","3.82616727383494","5.12407683566867","3.57054247189134","6.87044959451077","3.05885069556182","-0.824099163913538","2182274","51.9143494467353","2021330","48.0856505532648","4203604","1.065"
"IDA & IBRD total","IBT","2019","54.6338925763031","11.414228471278","41.8629421996123","8.1111973978418","8.52429665203874","65.2412878133744","2088092773","65.0732881804636","2142751447","65.4059561200373","4230840378","7.87724593761834","8.21639652551649","7.84760200158731","8.08814495457735","7.89273049379305","7.9952955456595","6.92597482247726","6.93818689100992","6.2935262841541","6.24783340455613","6.06509242317147","5.97575537945064","5.52607161862475","5.36341718608917","4.66477192876777","4.46277877987517","3.86907527242782","3.5938508012642","7.44678961197386","264666418","8.24805986326145","218252217","6.66199288572139","482917787","3.18855396985807","2.85546369139517","2.08851079700356","1.73998669726774","1.3897305784755","1.07370114401078","1.58126451792432","0.992841353047688","1.18545268242505","3208832429","49.4815075025702","3276079997","50.5184924974298","6486925157","1.06824604226498"
"IDA blend","IDB","2016","75.3766677486513","5.95407600275258","68.5878434612764","10.2836631848467","10.4441399259786","57.2928267252814","148878634","57.5609333205809","151750310","57.0322651193231","300628796","9.23528358648479","9.27972762311125","8.22693897730275","8.19487887074977","7.06095070434345","7.00845842199131","5.88620567773424","5.83823765078558","4.82452802632748","4.76794259927813","3.97747345989702","3.88350647724601","3.35287771377946","3.21769186318249","2.69684410205803","2.54592309961431","2.01616788780696","1.85175858738561","3.41125865215866","9263813","3.58166733011063","8635878","3.24561883174516","17899667","1.4561353220406","1.33527103441664","1.02627589492562","0.938233951011155","0.63535115497739","0.569866185066312","0.463904958167018","0.402247661251055","2.32362446484002","258645274","49.2917481397738","266077999","50.7082518602262","524794580","1.06368757141071"
"IDA only","IDX","2002","85.7533370771296","6.11461548817009","78.4278441650994","10.8145085629856","10.9682952975478","54.18807113016","205103707","54.4785783299652","202477836","53.8971043230701","407580919","9.19782818482441","9.21742965851586","7.65524597729896","7.6130629630488","6.44387792008912","6.36865236070552","5.40731104203806","5.33119464276407","4.4010803513811","4.32132571805985","3.49913019691424","3.4115318339935","2.83382645381913","2.71847309375465","2.34242639718948","2.20567502110649","1.8833432434251","1.74146373357358","3.31339230113852","13402404","3.55987678636912","11520054","3.06649626046208","24922006","1.45189714825","1.30761495643965","1.02750856429888","0.88832376166243","0.631654074342809","0.521978764144693","0.448816999477428","0.348578778215314","2.46894495553241","376485057","50.0538623772808","375674795","49.9461376227192","753924123","1.03890378633921"
"Jordan","JOR","1980","109.042919782975","6.65562552964053","102.387294253334","10.8200293087778","11.5323850845995","47.8370644177132","542334","47.7618591346865","595232","47.9059574197526","1137564","8.10174584498757","8.66212582525085","5.69152159056483","5.81094099723059","4.65505823005982","4.67774271409037","4.42335331872591","4.1636988622142","4.13079394379196","3.78446375495875","3.54514679047747","3.20756281081464","2.73510430684036","2.58784499972234","2.106392272628","1.98068251051709","1.55271352783277","1.49850986035424","3.18385867085507","38073","3.35298407039743","37638","3.02921285375223","75712","1.13254472054503","1.12241358357056","0.991372933061851","0.847725675874708","0.741526170061365","0.60981842268135","0.487540246729183","0.449255171625617","3.19955480495823","1135496","47.7501022919709","1242501","52.2498977080291","2377997",""
"Korea, Rep.","KOR","1965","88.2051873490588","6.52744024016054","81.6777471088982","9.26761619765189","10.1110778377881","53.133498927413","7613351","53.4222987126055","7638449","52.8487558392792","15251798","7.63377045775033","8.1316664108737","7.45000533248571","7.62224091546069","6.74957462099271","6.04306243082679","5.47504083011119","4.79445139350578","4.95199020216743","4.64257016740132","3.81525760088331","3.80535394724516","3.36308372420802","3.21351340150096","2.74574220184957","2.76504521418463","1.97021754450534","1.71977412049203","3.46825626277921","591924","4.15348357698959","403627","2.79260624761204","995552","1.69431543081954","1.32583004244743","1.23931847347315","0.821607465314852","0.796659424244896","0.460770992761483","0.423190248452011","0.184397747088273","2.54215095083813","14251261","49.6478749310837","14453413","50.3521250689163","28704674",""
